ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1565122054,Ellen Foster,Kaye Gibbons,1997,Algonquin Books of Chapel Hill,http://images.amazon.com/images/P/1565122054.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565122054.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565122054.01.LZZZZZZZ.jpg
030703979X,Jurassic Park,Golden Books,1993,Golden Books,http://images.amazon.com/images/P/030703979X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/030703979X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/030703979X.01.LZZZZZZZ.jpg
0808565648,Thinner,Stephen King,1999,Sagebrush Bound,http://images.amazon.com/images/P/0808565648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0808565648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0808565648.01.LZZZZZZZ.jpg
0739407635,Standoff,Sandra Brown,0,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0739407635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0739407635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0739407635.01.LZZZZZZZ.jpg
0385043805,Rebecca,Daphne du Maurier,1948,Doubleday Books,http://images.amazon.com/images/P/0385043805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385043805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385043805.01.LZZZZZZZ.jpg
0553239767,The Catcher in the Rye,J. D. Salinger,1983,Bantam Books,http://images.amazon.com/images/P/0553239767.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553239767.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553239767.01.LZZZZZZZ.jpg
0446690449,Blood Work,Michael Connelly,2002,Warner Books,http://images.amazon.com/images/P/0446690449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446690449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446690449.01.LZZZZZZZ.jpg
0451519000,Animal Farm,George Orwell,1956,Penguin Putnam~mass,http://images.amazon.com/images/P/0451519000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451519000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451519000.01.LZZZZZZZ.jpg
0156465116,The Little Prince,Antoine de Saint-Exup̩ry,1982,Harvest Books,http://images.amazon.com/images/P/0156465116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156465116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156465116.01.LZZZZZZZ.jpg
1590400356,The Kitchen God's Wife,Amy Tan,2002,Phoenix Audio,http://images.amazon.com/images/P/1590400356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590400356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590400356.01.LZZZZZZZ.jpg
0451192834,Dark Angel,Donna Ball,1998,Signet Book,http://images.amazon.com/images/P/0451192834.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192834.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192834.01.LZZZZZZZ.jpg
0553264850,Red Dragon,Thomas Harris,1986,Bantam Books,http://images.amazon.com/images/P/0553264850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553264850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553264850.01.LZZZZZZZ.jpg
0151072558,Animal Farm,George Orwell,1990,Harcourt,http://images.amazon.com/images/P/0151072558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151072558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151072558.01.LZZZZZZZ.jpg
0553702327,Sphere,Michael Crichton,2001,Random House Audio Publishing Group,http://images.amazon.com/images/P/0553702327.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553702327.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553702327.01.LZZZZZZZ.jpg
0440208319,The Switch,Elmore Leonard,1990,Dell,http://images.amazon.com/images/P/0440208319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440208319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440208319.01.LZZZZZZZ.jpg
0425162028,Phantoms,Dean R. Koontz,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162028.01.LZZZZZZZ.jpg
0345274318,Fahrenheit 451,Bradbury,1977,Not Avail,http://images.amazon.com/images/P/0345274318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345274318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345274318.01.LZZZZZZZ.jpg
0385471440,The Wedding,Dorothy West,1996,Anchor,http://images.amazon.com/images/P/0385471440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385471440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385471440.01.LZZZZZZZ.jpg
0140129189,Lake Wobegon Days,Garrison Keillor,1986,Penguin Books,http://images.amazon.com/images/P/0140129189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140129189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140129189.01.LZZZZZZZ.jpg
1852865024,Jurassic Park,Walter Simonson,1993,Titan Books,http://images.amazon.com/images/P/1852865024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1852865024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1852865024.01.LZZZZZZZ.jpg
1855494892,The Lost World,Arthur Conan Doyle,2001,BBC Consumer Publishing,http://images.amazon.com/images/P/1855494892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1855494892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1855494892.01.LZZZZZZZ.jpg
1931056331,The Bonesetter's Daughter,Amy Tan,2001,New Millennium Audio,http://images.amazon.com/images/P/1931056331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1931056331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1931056331.01.LZZZZZZZ.jpg
0333452984,Sphere,Michael Crichton,0,Humanity Press/prometheus Bk,http://images.amazon.com/images/P/0333452984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0333452984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0333452984.01.LZZZZZZZ.jpg
0736608095,The Bourne Identity,Robert Ludlum,1983,"Books on Tape, Inc.",http://images.amazon.com/images/P/0736608095.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0736608095.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0736608095.01.LZZZZZZZ.jpg
0618260277,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,2002,Houghton Mifflin Company,http://images.amazon.com/images/P/0618260277.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618260277.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618260277.01.LZZZZZZZ.jpg
0618260269,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2002,Houghton Mifflin Company,http://images.amazon.com/images/P/0618260269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618260269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618260269.01.LZZZZZZZ.jpg
014037468X,Matilda,Roald Dahl,1996,Puffin Books,http://images.amazon.com/images/P/014037468X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014037468X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014037468X.01.LZZZZZZZ.jpg
193223442X,Strangers,Taichi Yamada,2003,Veritcal,http://images.amazon.com/images/P/193223442X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193223442X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193223442X.01.LZZZZZZZ.jpg
0821748602,Easy Prey,Michael Cecilione,1995,Zebra Books,http://images.amazon.com/images/P/0821748602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821748602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821748602.01.LZZZZZZZ.jpg
0330400150,Mercy,Caroline B. Cooney,2002,Pan Macmillan,http://images.amazon.com/images/P/0330400150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330400150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330400150.01.LZZZZZZZ.jpg
0553527371,A Map of the World,Jane Hamilton,1999,Random House Audio,http://images.amazon.com/images/P/0553527371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553527371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553527371.01.LZZZZZZZ.jpg
0671047876,Before I Say Good-Bye,Mary Higgins Clark,2000,Audioworks,http://images.amazon.com/images/P/0671047876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671047876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671047876.01.LZZZZZZZ.jpg
0345418980,The Andromeda Strain,Michael Crichton,1997,Ballantine Books,http://images.amazon.com/images/P/0345418980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345418980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345418980.01.LZZZZZZZ.jpg
044021145x,The Firm,John Grisham,1992,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg
2743609621,Mystic River,Dennis Lehane,2002,Rivages,http://images.amazon.com/images/P/2743609621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2743609621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2743609621.01.LZZZZZZZ.jpg
0385335997,Voyager,DIANA GABALDON,2001,Delta,http://images.amazon.com/images/P/0385335997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335997.01.LZZZZZZZ.jpg
0394578260,Journey,James A. Michener,1989,Random House Inc,http://images.amazon.com/images/P/0394578260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394578260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394578260.01.LZZZZZZZ.jpg
0385040199,Anne Frank: The Diary of a Young Girl,Anne Frank,1967,Doubleday Books,http://images.amazon.com/images/P/0385040199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385040199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385040199.01.LZZZZZZZ.jpg
0671537148,Blessings,Rosemary Ellen Guiley,1998,Atria,http://images.amazon.com/images/P/0671537148.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671537148.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671537148.01.LZZZZZZZ.jpg
0385312660,Second Nature,MICHAEL POLLAN,1992,Delta,http://images.amazon.com/images/P/0385312660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385312660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385312660.01.LZZZZZZZ.jpg
0743474163,Paradise,Judith McNaught,2003,Pocket Books,http://images.amazon.com/images/P/0743474163.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743474163.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743474163.01.LZZZZZZZ.jpg
0380783479,The Kiss,Kathryn Reines,1996,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380783479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380783479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380783479.01.LZZZZZZZ.jpg
0525937927,Mortal Fear,Greg Iles,1997,Dutton Books,http://images.amazon.com/images/P/0525937927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525937927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525937927.01.LZZZZZZZ.jpg
0785734783,Along Came a Spider (Alex Cross Novels),James Patterson,1999,Sagebrush Bound,http://images.amazon.com/images/P/0785734783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785734783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785734783.01.LZZZZZZZ.jpg
1587886936,Three Fates,Nora Roberts,2002,Brilliance Audio,http://images.amazon.com/images/P/1587886936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1587886936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1587886936.01.LZZZZZZZ.jpg
0375402896,N Is for Noose,Sue Grafton,1998,Random House Audio,http://images.amazon.com/images/P/0375402896.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375402896.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375402896.01.LZZZZZZZ.jpg
1570420297,Kiss the Girls,James Patterson,1995,Time Warner Audio Major,http://images.amazon.com/images/P/1570420297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570420297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570420297.01.LZZZZZZZ.jpg
0141803053,Scarlet Feather,Maeve Binchy,2001,Penguin Audiobooks,http://images.amazon.com/images/P/0141803053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141803053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141803053.01.LZZZZZZZ.jpg
0553479024,False Memory,DEAN KOONTZ,1999,Random House Audio,http://images.amazon.com/images/P/0553479024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553479024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553479024.01.LZZZZZZZ.jpg
0399146377,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Berkley Audio,http://images.amazon.com/images/P/0399146377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399146377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399146377.01.LZZZZZZZ.jpg
0671516884,Schindler's List,Thomas Keneally,1994,Simon &amp; Schuster,http://images.amazon.com/images/P/0671516884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671516884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671516884.01.LZZZZZZZ.jpg
0375508414,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,2002,Random House,http://images.amazon.com/images/P/0375508414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375508414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375508414.01.LZZZZZZZ.jpg
0440295483,Five Days in Paris,Danielle Steel,1996,Doubleday Books,http://images.amazon.com/images/P/0440295483.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440295483.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440295483.01.LZZZZZZZ.jpg
0345364775,Kaleidoscope,Harry Turtledove,1990,Del Rey Books,http://images.amazon.com/images/P/0345364775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345364775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345364775.01.LZZZZZZZ.jpg
0446322059,Dark Paradise,Mary S. Craig,1986,Warner Books,http://images.amazon.com/images/P/0446322059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446322059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446322059.01.LZZZZZZZ.jpg
0739420062,A Bend in the Road,Nicholas Sparks,2001,Warner Books,http://images.amazon.com/images/P/0739420062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0739420062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0739420062.01.LZZZZZZZ.jpg
0399131434,Strangers,Dean R. Koontz,1986,Putnam Pub Group,http://images.amazon.com/images/P/0399131434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399131434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399131434.01.LZZZZZZZ.jpg
0552997994,Chocolat,Joanne Harris,0,Corgi,http://images.amazon.com/images/P/0552997994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552997994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552997994.01.LZZZZZZZ.jpg
847888579X,Coraline,Neil Gaiman,2003,Salamandra,http://images.amazon.com/images/P/847888579X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/847888579X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/847888579X.01.LZZZZZZZ.jpg
0312864027,The Gift,Patrick O'Leary,1997,Tor Books,http://images.amazon.com/images/P/0312864027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312864027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312864027.01.LZZZZZZZ.jpg
0375404872,Beloved,TONI MORRISON,1998,Random House Audio,http://images.amazon.com/images/P/0375404872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375404872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375404872.01.LZZZZZZZ.jpg
1594140979,Sanctuary,Sharon K. Garner,2004,Five Star (ME),http://images.amazon.com/images/P/1594140979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1594140979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1594140979.01.LZZZZZZZ.jpg
0385315813,Tara Road,Maeve Binchy,1999,Delacorte Press,http://images.amazon.com/images/P/0385315813.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385315813.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385315813.01.LZZZZZZZ.jpg
0446612251,Back Roads,Susan Crandall,2003,Warner Forever,http://images.amazon.com/images/P/0446612251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612251.01.LZZZZZZZ.jpg
0397321651,The Secret Garden,Frances Hodgson Burnett,1998,HarperCollins,http://images.amazon.com/images/P/0397321651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397321651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397321651.01.LZZZZZZZ.jpg
1570426058,Message in a Bottle,Nicholas Sparks,1998,Time Warner Audio Major,http://images.amazon.com/images/P/1570426058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570426058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570426058.01.LZZZZZZZ.jpg
0345327853,Beloved,BERTRICE SMALL,1985,Ballantine Books,http://images.amazon.com/images/P/0345327853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345327853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345327853.01.LZZZZZZZ.jpg
034540288x,The Lost World,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg
0375404686,Snow Falling on Cedars,David Guterson,1998,Random House Audio,http://images.amazon.com/images/P/0375404686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375404686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375404686.01.LZZZZZZZ.jpg
0451178114,Gerald's Game,Stephen King,1993,Signet Books,http://images.amazon.com/images/P/0451178114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451178114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451178114.01.LZZZZZZZ.jpg
2253076325,Postmortem,Patricia Cornwell,1995,LGF,http://images.amazon.com/images/P/2253076325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253076325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253076325.01.LZZZZZZZ.jpg
0345342003,Fahrenheit 451,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345342003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342003.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342003.01.LZZZZZZZ.jpg
2266110217,Hannibal,Thomas Harrris,2002,Distribooks Inc,http://images.amazon.com/images/P/2266110217.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2266110217.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2266110217.01.LZZZZZZZ.jpg
0394524063,The Mists of Avalon,Marion Zimmer Bradley,1982,Random House Inc,http://images.amazon.com/images/P/0394524063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394524063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394524063.01.LZZZZZZZ.jpg
0440295734,The Testament,John Grisham,1999,Bantam Books,http://images.amazon.com/images/P/0440295734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440295734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440295734.01.LZZZZZZZ.jpg
0671010387,We'll Meet Again,Mary Higgins Clark,2000,Simon &amp; Schuster (Trade Division),http://images.amazon.com/images/P/0671010387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671010387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671010387.01.LZZZZZZZ.jpg
0671789228,All Around the Town,Mary Higgins Clark,1992,Pocket Books,http://images.amazon.com/images/P/0671789228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671789228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671789228.01.LZZZZZZZ.jpg
0312110707,Southern Cross,Jim Debrosse,1994,St Martins Pr,http://images.amazon.com/images/P/0312110707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312110707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312110707.01.LZZZZZZZ.jpg
0446679089,Plum Island,Nelson DeMille,2002,Warner Books,http://images.amazon.com/images/P/0446679089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679089.01.LZZZZZZZ.jpg
0896216861,Lake Wobegon Days,Garrison Keillor,1986,Thorndike Press,http://images.amazon.com/images/P/0896216861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896216861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0896216861.01.LZZZZZZZ.jpg
2226036733,Misery,Stephen King,2000,Albin Michel,http://images.amazon.com/images/P/2226036733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2226036733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2226036733.01.LZZZZZZZ.jpg
0451520874,Animal Farm,George Orwell,1956,Signet Book,http://images.amazon.com/images/P/0451520874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451520874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451520874.01.LZZZZZZZ.jpg
1559277246,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,Audio Renaissance,http://images.amazon.com/images/P/1559277246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559277246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559277246.01.LZZZZZZZ.jpg
